A_id,Sizes,Weights,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality,,,size,weight,sweet,crunch,juicines,rip,acidity,resa,
142,1.259488062,-0.557897892,-2.578773172,-0.488970287,2.581218915,-0.232605116,0.489466669,bad,,,0.620382632,0.509402154,0.325237915,0.4070292,0.641071867,0.429843273,0.520281805,0,
143,-1.081714895,-0.128446068,0.092911562,2.23528499,-0.550942521,0.300268219,0.638823121,bad,,,0.447702968,0.542588645,0.526579689,0.606244797,0.406035776,0.470513065,0.53064279,0,
144,-1.117420987,-1.379325233,-1.274428562,0.484136657,1.478881722,1.372509488,1.721389057,bad,,,0.445069401,0.445925206,0.423535089,0.478189228,0.558352943,0.552348329,0.60574132,0,
145,-3.570020052,-1.557671942,0.397887599,0.287215334,4.264960529,1.046411866,4.21395771,bad,,,0.264173516,0.432143214,0.549563096,0.463789036,0.767419137,0.527460008,0.77865295,0,
146,1.348563992,-2.629308349,0.688814575,4.579679142,3.793939947,0.178613673,-0.414499767,good,,,0.626952588,0.349331009,0.571487746,0.777682431,0.732073948,0.461228185,0.457572876,1,
147,-1.528953268,-2.205766019,2.315552145,1.345569372,3.644528254,-0.297462663,-2.386929328,good,,,0.414716092,0.382060836,0.694080888,0.541182896,0.720862157,0.424893235,0.320743742,1,
148,1.460308911,1.892238181,-1.421187896,-0.421416349,0.514115397,0.231571255,3.38751734,good,,,0.635194537,0.698739851,0.412475107,0.411969192,0.485957279,0.465269997,0.721322071,1,
149,0.375263094,-1.445870732,-1.181046758,2.601463324,2.827291819,1.732763933,1.60008799,good,,,0.555165018,0.440782809,0.430572468,0.633022183,0.659537075,0.579843556,0.597326561,1,
150,1.187548188,-3.488738179,-0.024981539,1.056351322,2.167240994,-1.40784869,1.191130833,good,,,0.615076576,0.282917365,0.517695106,0.520033355,0.610007136,0.3401467,0.568956851,1,
151,-2.462903545,-0.56298005,-2.128611939,2.105099597,-3.970096582,0.642830033,-0.268954307,bad,,,0.345830898,0.509009423,0.359162675,0.596724778,0.149463878,0.496657961,0.46766949,0,
152,0.192116931,1.363093766,-0.10482675,-1.511940374,-0.659624142,2.737156973,-0.187720712,good,,,0.541656741,0.657849476,0.511677863,0.332222849,0.397880352,0.656500528,0.473304734,1,
153,-3.807691336,0.218192462,1.47690846,-0.015662125,3.141111879,0.216348362,3.133728152,bad,,,0.24664364,0.569375623,0.630879566,0.441640629,0.683086002,0.46410816,0.703716497,0,
154,-1.686955832,-2.204779193,0.521074661,0.700608712,-1.900296944,0.541469431,-2.179682618,bad,,,0.403062327,0.382137094,0.558846639,0.494019099,0.304780782,0.488921949,0.335120624,0,
155,-3.918492,-0.289518756,2.678073186,-1.298396226,0.766755063,0.360116105,-2.206017085,good,,,0.238471336,0.530141528,0.721400964,0.347838612,0.504915254,0.475080757,0.333293779,1,
156,1.949866355,-0.78061046,-3.134467206,0.115946901,0.418511509,-1.729952765,1.378138082,bad,,,0.671302733,0.492191728,0.283360062,0.451264753,0.478783203,0.315563173,0.581929705,0,
157,-1.875731895,-1.104573125,0.106934755,2.808359421,-2.198678855,1.81962532,0.099814677,bad,,,0.389138807,0.46715706,0.527636496,0.648151796,0.282390327,0.586472964,0.493251311,0,
158,0.471148646,-1.879177608,-3.945108574,0.457821962,1.827044676,2.926514012,0.151744842,bad,,,0.562237231,0.407298413,0.222269032,0.476264923,0.584478946,0.670952577,0.496853751,0,
159,0.008339314,-0.258309041,-0.589022384,2.216558601,2.347407105,-0.439727813,-4.797638853,good,,,0.52810189,0.532553302,0.475188225,0.604875399,0.623526726,0.414035319,0.153510749,1,
160,-3.023822478,-0.847654554,-3.926479139,0.630642487,-3.392707898,4.042267742,-0.760862459,bad,,,0.304459307,0.487010802,0.223672972,0.488902705,0.192790885,0.756108785,0.433545398,0,
161,3.256911049,0.976144038,-0.403344001,6.2978733,-4.283277957,-5.864598918,3.499264098,bad,,,0.767706181,0.627947393,0.489181199,0.903328173,0.125962878,0,0.72907404,0,
162,0.60095618,-1.304680848,0.785337141,1.77135522,1.123839658,1.413786932,2.347861337,good,,,0.57181142,0.451693455,0.578761817,0.572319178,0.531710734,0.555498693,0.649200241,1,
163,1.360929382,-0.96968507,-2.874481807,0.905055776,-0.131909036,0.135906234,1.612088232,bad,,,0.62786462,0.477580723,0.302952913,0.508969623,0.437479874,0.457968681,0.598159028,0,
164,-1.338021204,-0.414034255,-1.038987796,2.193987982,0.339238297,2.055288914,-0.240021926,bad,,,0.428798632,0.520519418,0.441278223,0.603224886,0.472834574,0.604459207,0.469676554,0,
165,-0.348624748,1.836154471,-0.191222937,3.549381795,-0.850150689,-3.651885426,1.656620737,bad,,,0.501773359,0.694405904,0.505166929,0.702340262,0.38358332,0.168878028,0.601248286,0,
166,-0.915869276,-2.117531246,-0.722324515,2.038503324,-1.550706333,2.45530978,-2.058734686,bad,,,0.459935212,0.388879302,0.465142396,0.591854817,0.331013916,0.634989475,0.343510886,0,
167,0.648402541,-0.597957787,-0.348551625,1.205653487,0.685866506,2.032251339,-2.212947993,good,,,0.575310913,0.50630647,0.493310426,0.530951319,0.498845411,0.60270094,0.332812976,1,
168,2.21434852,-0.029326384,-1.643311119,3.375367909,-0.310931919,-0.733331668,1.010299062,good,,,0.690810094,0.550248258,0.3957356,0.689615214,0.424046072,0.391626977,0.556412396,1,
169,-2.165809285,-2.176449345,2.300174059,-0.551487323,-0.902726119,2.76263541,-2.031178367,good,,,0.367743623,0.384326323,0.692921975,0.40245754,0.379638081,0.658445085,0.345422492,1,
170,0.892740511,-2.570260056,0.686402779,2.202009135,-0.332587693,-1.84103477,1.402970488,good,,,0.593332502,0.353894049,0.57130599,0.603811446,0.422421032,0.307085207,0.58365235,1,
171,-2.628903261,-2.051180555,-1.242758926,0.028318851,-0.47431424,1.340058514,2.258237957,bad,,,0.333587289,0.394006644,0.425921755,0.444856809,0.41178593,0.549871616,0.64298299,0,
172,-0.125752474,0.024644668,0.003255809,1.456974463,-0.178901872,2.083774003,-0.131763548,good,,,0.518211708,0.554418946,0.51982311,0.549329574,0.433953552,0.606633237,0.477186531,1,
173,-0.784981331,-2.564694602,-2.836161957,1.629181923,-0.846003106,5.548138248,-2.178990218,bad,,,0.46958909,0.354324127,0.305840749,0.561922524,0.383894553,0.871039363,0.335168656,0,
174,0.268229651,-1.157147229,2.571969295,-0.329584616,-1.242081671,2.226250142,3.04163101,good,,,0.547270573,0.463094322,0.713404831,0.418684536,0.354172982,0.617507256,0.697327639,1,
175,-3.005490261,-0.487316731,2.24018426,-0.952809122,1.930097417,-0.252653951,-2.337145932,bad,,,0.305811433,0.514856412,0.688401063,0.373110231,0.592211981,0.428313112,0.324197259,0,
176,1.68387841,-2.242187311,2.246057204,1.356224587,-1.252226707,-1.720518508,-0.961003564,bad,,,0.65168431,0.37924633,0.688843656,0.541962075,0.353411703,0.316283211,0.419661438,0,
177,-1.080276744,1.244658574,1.21506728,-0.812246149,-0.062306598,-0.277077972,-1.977000824,good,,,0.447809042,0.64869723,0.611146861,0.383389127,0.442702812,0.426449029,0.349180834,1,
178,-3.075078731,-1.516497512,-1.668607355,0.17190714,1.103576195,3.378228149,-0.001593958,bad,,,0.300678809,0.435325026,0.393829242,0.455356936,0.530190172,0.705428162,0.486216507,0,
179,0.443371969,-2.637919054,0.319253124,2.622455078,2.551202269,1.188443399,-1.01323595,good,,,0.560188511,0.348665605,0.543637095,0.634557239,0.63881943,0.538300094,0.416038032,1,
180,2.181240068,-2.280900032,0.471697078,2.992732794,-0.991189052,2.617760127,2.560803351,good,,,0.68836812,0.37625475,0.555125478,0.661634399,0.37299986,0.647387959,0.663972211,1,
181,-1.618411896,-2.896226814,3.299581555,1.411916324,1.359808992,0.900346665,0.157979193,good,,,0.408117909,0.328704511,0.768238675,0.546034624,0.549417775,0.516312065,0.497286234,1,
182,-2.555517069,-0.517085125,-0.931773343,-1.083535822,0.638363982,3.299071102,-1.136878191,bad,,,0.33900002,0.512556018,0.449358049,0.363550629,0.495280841,0.699386763,0.407460864,0,
183,-2.456224718,-1.300668395,1.90372355,-0.329152285,0.640678341,0.325072927,-2.568301692,good,,,0.346323507,0.452003523,0.663044929,0.418716151,0.49545451,0.472406202,0.308161785,1,
184,-4.968508091,-0.814306344,-0.481642861,1.81428028,1.347888899,3.772846884,1.951705686,bad,,,0.161025498,0.489587832,0.483280491,0.575458143,0.548523296,0.73554613,0.621718583,0,
185,-0.307073326,-1.550695072,-4.76534958,-1.648888502,4.753762729,2.603039417,2.597690447,bad,,,0.50483806,0.432682361,0.160454561,0.322208295,0.804098651,0.64626445,0.666531101,0,
186,-1.62359989,1.667150674,-1.004611802,-0.173799019,-2.276911981,0.91422704,2.056639697,bad,,,0.407735259,0.681345899,0.443868844,0.430076612,0.276519746,0.517371439,0.628997945,0,
187,-2.743304348,-1.214042748,-1.989254772,-0.650297674,-0.495183534,3.849168921,-1.865832708,bad,,,0.325149429,0.458697641,0.369664819,0.395231873,0.410219907,0.741371157,0.356892662,0,
188,-2.65336393,-1.616297644,2.625948508,0.195550555,2.423620841,-0.194978796,-3.940779763,good,,,0.331783148,0.427612831,0.717472778,0.4570859,0.629245773,0.432714977,0.212951801,1,
189,-2.684927932,-1.374554151,1.014252339,-0.083819478,1.661636915,2.814118944,-0.765000312,bad,,,0.329455088,0.446293898,0.596013176,0.436656512,0.572066816,0.662374396,0.433258352,0,
190,-0.433011417,-1.473763868,1.062339037,0.988938696,0.219544502,2.118380707,0.924712224,good,,,0.495549268,0.438627328,0.599637054,0.515103697,0.463852802,0.609274479,0.550475163,1,
191,2.924428979,-0.928250862,-4.66314002,-0.547998692,2.730188913,1.898161594,-0.237263801,good,,,0.743183364,0.480782609,0.168157212,0.402712652,0.652250514,0.592466985,0.469867887,1,
192,-1.711440159,0.620783857,-0.733591501,-0.351416416,-1.095210862,1.754156022,0.859773406,bad,,,0.401256441,0.600486437,0.464293301,0.417088051,0.365194106,0.581476236,0.545970301,0,
193,-2.133101288,-0.739687703,-0.748786782,0.474687947,1.771861564,1.257156655,0.260288653,bad,,,0.370156061,0.495354092,0.463148164,0.477498275,0.580338028,0.543544406,0.504383529,0,
194,-2.937618954,-0.707787835,1.111767952,0.697300735,0.991532995,0.388504227,0.848923139,bad,,,0.310817404,0.497819199,0.603362084,0.493777197,0.521782497,0.477247386,0.545217609,0,
195,1.30099058,-1.285592981,0.443454862,1.216461107,0.411152616,-3.548540692,4.169748166,bad,,,0.623443725,0.453168497,0.552997106,0.531741644,0.478230995,0.176765473,0.775586096,0,
196,-0.815840338,-0.301607054,-0.001498001,-0.384303701,-1.081998656,2.344492477,-0.493978613,good,,,0.467313028,0.529207388,0.519464857,0.414683114,0.366185545,0.626531711,0.45205936,1,
197,-1.674179974,0.396477028,1.075878215,1.092842357,1.384085548,-0.199555485,-0.404406676,bad,,,0.404004634,0.583152813,0.600657385,0.522701822,0.551239477,0.432365677,0.458273042,0,
198,-1.776972339,-1.877025092,-0.698024434,-0.246476001,2.475935508,0.0818841,5.011310465,bad,,,0.396422997,0.407464752,0.466973683,0.424761989,0.633171444,0.453845621,0.833965996,0,
199,-3.976937188,-1.876774175,-0.103705872,1.482253754,-0.416406564,1.765280919,2.718979289,bad,,,0.234160606,0.407484142,0.511762333,0.551178163,0.416131298,0.582325307,0.674945012,0,
200,-1.193551717,-1.484548885,-1.682801417,-0.255826272,1.888296732,1.369561333,1.640197921,bad,,,0.439454241,0.4377939,0.392759558,0.424078235,0.589075275,0.55212332,0.600109021,0,
201,-4.389864451,0.185576339,2.327504128,0.949380586,2.207851054,0.288004605,3.761634732,bad,,,0.203704408,0.566855167,0.694981606,0.512210946,0.613054498,0.469577086,0.747274916,0,
202,1.10364773,-3.016143154,2.019128766,1.746410622,2.761662424,-3.302013877,2.874555906,good,,,0.608888346,0.319437808,0.671742022,0.570495064,0.654612273,0.195580816,0.685737496,1,
203,-2.840872316,0.358602795,-3.130451219,-0.184855661,-0.047626658,4.057415096,-0.157130678,bad,,,0.317953127,0.580226029,0.283662712,0.429268077,0.443804389,0.757264856,0.475426791,0,
204,0.237405908,-0.743632082,1.892783174,1.366006813,1.26545143,1.023981506,1.095010268,good,,,0.544997112,0.495049284,0.662220447,0.542677417,0.542337222,0.525748085,0.562288885,1,
205,0.099322411,-2.018287273,-1.592637735,2.015768102,-1.482077353,0.86335326,-1.710943166,bad,,,0.534812513,0.396548519,0.399554415,0.590192267,0.336163806,0.513488666,0.367637483,0,
206,-4.32795266,-0.870679378,-0.254843673,0.357468703,3.327595177,2.483676106,1.795992671,bad,,,0.208270824,0.485231527,0.500372384,0.468926428,0.697079631,0.63715444,0.610916637,0,
207,4.490970426,-0.329475368,-1.274028186,3.159289343,4.450735119,-2.135571344,0.268904126,good,,,0.858726465,0.527053825,0.423565262,0.673814117,0.781359585,0.284605678,0.504981192,1,
208,0.944946387,-3.321490816,2.967918114,0.078198691,-0.965456653,2.648436337,-0.502763647,good,,,0.597183041,0.295841639,0.74324407,0.448504354,0.374930808,0.649729219,0.451449935,1,
209,-0.96138762,-1.260524287,-3.246894069,-0.754798811,-0.243771259,4.2425723,-2.15334928,bad,,,0.456577924,0.455105715,0.274887421,0.387590057,0.42908578,0.771396367,0.33694739,0,
210,-0.663819761,-0.801457205,0.024577009,3.526233012,1.78173561,1.010057321,0.9389107,good,,,0.478525581,0.490580767,0.521429905,0.70064747,0.581078972,0.524685368,0.551460124,1,
211,-0.062355088,-1.324635095,-1.782416628,-0.346282538,-0.937751568,0.863851426,-2.835235275,bad,,,0.522887697,0.450151463,0.385252421,0.417463474,0.377009786,0.513526687,0.289644373,0,
212,2.350002523,-3.968238891,-1.101896158,-2.52426432,1.596184873,1.786295441,2.141838373,good,,,0.7008155,0.245863276,0.436537364,0.258195015,0.567155322,0.583929171,0.63490825,1,
213,-0.592137016,-0.062311514,-0.523055298,2.13743587,3.075803941,-0.347275147,-3.045678368,good,,,0.483812671,0.547699286,0.480159594,0.599089421,0.678185321,0.421091463,0.275045754,1,
214,-1.12376402,-1.662628406,3.388158228,2.151275882,1.799548828,-1.995137818,-1.484347485,bad,,,0.444601559,0.424032556,0.774913933,0.600101494,0.582415669,0.295323802,0.38335662,0,
215,2.611908541,-0.922059236,-2.196896271,3.533210216,-0.921278112,-0.015431999,1.617889109,good,,,0.720132853,0.481261076,0.354016675,0.701157689,0.378245947,0.446418292,0.59856144,1,
216,-0.458837875,-0.936624637,-0.802757694,1.559549736,0.16766578,1.917121565,-0.348891561,good,,,0.493644391,0.480135514,0.459080843,0.556830558,0.459959844,0.593914042,0.462124174,1,
217,1.566665946,0.868559307,-0.044273458,-0.716642918,1.768542663,-0.872781355,2.684720448,good,,,0.643039093,0.619633632,0.51624124,0.390380269,0.580088979,0.380983942,0.672568447,1,
218,0.098974981,-1.534063659,-0.40387881,3.183796452,0.13800971,-2.544187232,0.28020656,good,,,0.534786888,0.433967577,0.489140895,0.67560624,0.457734465,0.253419424,0.505765251,1,
219,-0.271070252,-2.515852845,2.342917722,0.699965346,0.356715611,1.941893883,-1.652992023,good,,,0.507493532,0.358098442,0.696143195,0.493972051,0.474146065,0.595804707,0.371657603,1,
220,0.305715131,-0.481595147,-0.114756951,2.181975514,3.879569217,-3.675563415,1.76244588,good,,,0.550035382,0.515298556,0.510929509,0.602346455,0.738499533,0.167070884,0.608589467,1,
221,1.759646182,1.687754544,-1.54410097,-1.89445092,-0.808630725,1.416235265,0.837999604,good,,,0.657272699,0.682938092,0.403212211,0.304251144,0.38669896,0.555685554,0.544459834,1,
222,0.546615891,-0.900337395,-1.019420475,2.548862598,0.569765188,-1.564120354,1.913664613,good,,,0.567803454,0.482939662,0.442752843,0.629175669,0.490133216,0.328219783,0.619079641,1,
223,-0.511163804,-1.647558803,2.070183589,-3.127340177,3.447141281,-2.435723268,1.182446876,good,,,0.489784997,0.425197081,0.675589582,0.214094112,0.706050321,0.261697577,0.568354438,1,
224,0.62483913,-0.786826053,0.907733248,-0.350257037,0.653573382,-1.480451415,2.569365201,good,,,0.573572951,0.49171141,0.587985753,0.417172832,0.496422148,0.334605537,0.664566154,1,
225,-2.002139587,-2.625820278,-0.908798685,-1.780175222,1.197048603,3.678592367,-4.434327674,bad,,,0.379815378,0.349600555,0.451089451,0.31260774,0.537204303,0.728352466,0.178713958,0,
226,0.585207822,-1.480399294,-1.530431723,1.59253166,0.2212905,-0.046626258,1.508887162,bad,,,0.570649872,0.438114566,0.404242344,0.559242414,0.463983821,0.444037493,0.590999881,0,
227,-1.052877902,-3.290994071,-4.056301117,-0.709076386,-3.598392202,2.095930648,-6.46098926,bad,,,0.449829893,0.298198318,0.213889412,0.390933584,0.17735642,0.607561053,0.038122702,0,
228,-1.784148948,-1.101581555,0.703585651,4.190644903,2.960538584,0.014368442,1.13433461,good,,,0.395893673,0.467388237,0.572600914,0.74923367,0.669535857,0.448692712,0.565016848,1,
229,-1.244296851,0.248019952,-0.23055755,1.667680996,-2.818316838,-1.965340223,-0.24524675,bad,,,0.435711442,0.571680584,0.502202619,0.564737832,0.235892951,0.297598005,0.469314103,0,
230,-1.286279883,1.105420521,-3.156926835,1.973857598,0.223007322,1.442712771,0.814293361,bad,,,0.432614907,0.637937415,0.281667474,0.587127494,0.46411265,0.557706362,0.542815312,0,
231,-2.619934121,-2.222209762,3.210162135,3.198226854,4.005136612,-0.869893384,-0.630160574,good,,,0.334248824,0.380790123,0.761499907,0.676661486,0.747922058,0.381204357,0.4426123,1,
232,-0.049213489,0.006223973,-0.564329536,1.539068935,2.351554598,-2.511339401,1.41309275,good,,,0.523856979,0.552995461,0.477049111,0.555332866,0.623837952,0.255926426,0.58435454,1,
233,1.29829612,-0.333265511,-1.853063716,-0.055402475,3.748343007,-1.126858125,-0.486259057,bad,,,0.62324499,0.526760936,0.379928361,0.438734551,0.728652373,0.361592374,0.452594872,0,
234,-1.50483579,-0.60984849,-1.535147411,1.821917704,-1.006640427,2.052719703,0.53068575,bad,,,0.41649492,0.505387599,0.403886964,0.576016642,0.371840395,0.60426312,0.523141208,0,
235,-4.988465994,-0.190696332,3.451440068,-0.75969263,1.726144265,-0.085910578,-1.854692443,good,,,0.159553467,0.537778169,0.779682938,0.387232189,0.576907421,0.441039248,0.357665472,1,
236,-2.343340236,-0.618778362,-0.454250555,1.197642013,1.102016695,2.853788827,0.675495193,bad,,,0.354649507,0.50469753,0.485344812,0.530365467,0.530073148,0.665402068,0.533186763,0,
237,0.124122406,-1.248310169,-0.763911942,1.885789289,-1.160479836,0.645470205,-0.251871449,bad,,,0.536641682,0.456049578,0.462008311,0.580687355,0.36029635,0.496859463,0.468854542,0,
238,3.062485208,-0.168910991,-1.458126528,3.228027575,-1.221682748,-1.766620523,1.123206738,bad,,,0.753365951,0.539461662,0.409691362,0.678840712,0.355703709,0.312764628,0.564244898,0,
239,-0.903390631,-0.006481297,-1.85797724,1.905665353,-1.323631982,-0.237555458,-0.635232848,bad,,,0.460855597,0.552013644,0.379558071,0.582140825,0.34805348,0.429465454,0.442260432,0,
240,-2.279311704,-2.127285795,-1.056731488,1.487951085,1.48048431,2.653676335,2.66212605,bad,,,0.359372047,0.388125505,0.439941034,0.55159479,0.5584732,0.650129145,0.671001054,0,
241,-2.217366179,-1.667909956,3.010118131,1.283279647,1.421265031,-2.214285605,3.758296168,bad,,,0.363940951,0.423624417,0.74642432,0.536627858,0.55402941,0.278598073,0.747043317,0,
242,-0.026485744,-0.799181452,-3.372003186,3.223286509,-1.319326728,0.30100296,-0.816365227,bad,,,0.525533305,0.490756629,0.265459029,0.678494014,0.348376545,0.470569142,0.429695123,0,
243,-4.572620612,0.100533955,1.58402999,-0.55268722,-0.677374932,1.379152541,0.142473791,bad,,,0.190224896,0.560283397,0.63895239,0.402369796,0.396548341,0.552855338,0.496210611,0,
